LoginFreq,Purchases,AmountSpent,Tickets,DaysInactive,MembershipMonths,Churn
16,6,449,6,170,14,0
15,6,4977,7,78,44,0
3,17,660,7,124,33,0
25,9,43,1,12,55,0
20,17,2762,4,24,51,0
5,13,4972,2,45,18,0
23,9,3042,9,53,12,0
5,6,4937,8,145,10,0
20,6,1120,8,118,21,0
15,6,3291,5,37,33,0
18,4,471,3,75,14,0
15,0,331,7,170,9,1
2,13,4520,4,79,26,0
29,17,1884,2,168,15,0
13,12,3049,10,23,21,0
4,7,2247,7,151,22,0
10,7,4031,5,49,55,0
13,9,1266,4,128,46,0
10,16,2449,0,135,41,0
29,5,4019,2,37,43,0
9,14,3250,6,144,5,0
8,14,4273,2,38,44,0
3,15,3312,0,99,16,0
16,7,2721,7,168,52,0
14,18,1419,6,29,60,0
9,19,2438,4,103,35,0
30,14,1842,9,145,5,0
21,2,2034,4,148,26,1
11,5,3356,5,110,26,0
3,7,3941,6,153,51,0
5,15,2921,2,60,5,0
29,14,4967,10,166,56,0
10,12,4255,3,63,50,0
13,19,3223,0,39,36,0
4,14,2173,6,126,24,0
24,17,4929,9,83,15,0
13,12,1462,1,21,30,0
12,7,2763,6,32,5,0
5,13,2911,5,28,40,0
10,10,3081,3,103,48,0
28,5,4056,10,12,22,0
24,0,315,1,121,33,1
9,1,1394,6,111,5,1
20,12,3377,6,79,58,0
7,0,1584,4,92,32,1
2,3,882,8,120,50,1
22,1,178,2,85,48,0
24,20,1613,8,80,23,0
28,19,1040,4,151,10,0
23,15,1744,1,15,36,0
7,2,4452,8,101,50,1
8,16,3677,0,12,17,0
7,4,4840,0,132,53,1
21,7,1286,6,35,27,0
23,11,552,2,95,58,0
29,11,364,7,27,45,0
14,0,4818,6,125,8,1
26,0,4046,10,161,40,1
19,14,3449,6,13,44,0
5,16,593,0,165,58,0
23,1,520,0,172,50,1
25,16,956,1,2,6,0
18,19,3483,1,166,7,0
20,8,1208,10,37,26,0
12,11,2881,4,114,17,0
23,3,4005,8,120,37,1
17,12,3931,6,69,54,0
13,3,4183,1,18,23,0
2,6,4545,4,48,27,0
25,13,3313,4,81,57,0
13,8,2457,7,66,51,0
26,0,3294,8,177,40,1
7,0,1226,7,106,58,1
28,19,1300,1,58,19,0
10,3,4231,3,163,27,1
23,0,511,1,78,25,0
6,9,2881,5,7,40,0
3,1,396,3,103,25,1
26,20,421,6,109,21,0
3,14,2016,1,9,59,0
18,2,2157,8,69,25,0
11,8,3878,4,132,51,0
22,16,1348,0,160,7,0
20,20,362,10,133,35,0
5,12,4974,2,56,6,0
19,2,3198,3,56,40,0
22,3,1312,2,44,50,0
27,3,856,5,72,15,0
28,10,535,5,141,24,0
19,6,2534,9,132,49,0
30,10,1888,10,180,4,0
15,10,4115,6,15,7,0
30,9,3640,8,120,30,0
16,4,3819,9,110,17,1
24,12,2829,8,82,54,0
9,11,2917,6,84,58,0
4,9,3087,10,1,38,0
15,6,3840,0,139,30,0
25,18,1068,2,93,45,0
12,18,2499,4,88,39,0
23,18,3658,9,84,9,0
3,11,3274,10,166,55,0
23,19,3611,5,45,19,0
14,14,2303,5,74,52,0
17,4,684,4,68,13,0
19,13,1888,5,4,47,0
6,11,1021,8,48,49,0
4,20,803,0,97,37,0
7,10,242,0,137,55,0
30,4,3037,8,90,19,0
19,15,3619,7,175,6,0
17,17,2183,8,60,12,0
25,11,3394,6,52,15,0
16,4,4616,9,124,47,1
15,15,2338,5,86,3,0
22,11,807,8,161,4,0
8,1,3694,1,97,37,1
19,5,4497,3,48,38,0
8,20,4487,1,133,6,0
18,3,2599,5,27,49,0
28,12,4711,0,169,28,0
16,9,4221,6,1,8,0
20,16,518,6,51,51,0
19,13,1473,6,144,52,0
10,14,3372,3,99,56,0
17,7,3120,7,100,31,0
13,17,1057,4,160,21,0
13,2,4881,1,103,54,1
7,16,4445,4,47,45,0
27,6,178,9,151,29,0
10,12,1571,8,15,15,0
2,15,3182,9,154,49,0
4,4,584,0,37,24,0
25,3,1752,10,130,21,1
6,9,4580,1,76,49,0
24,12,4026,9,147,23,0
18,9,2368,7,32,31,0
23,13,4034,4,55,34,0
6,11,540,8,99,28,0
29,0,1000,5,56,32,0
30,20,2130,7,29,22,0
25,19,4974,0,109,3,0
23,19,2451,8,84,54,0
17,6,2538,8,164,9,0
14,8,2530,2,116,6,0
24,7,4418,0,71,1,0
11,12,1471,7,82,22,0
26,13,961,7,53,51,0
19,11,974,8,85,4,0
30,7,2144,5,86,45,0
2,20,4464,8,167,52,0
28,17,704,9,76,57,0
3,15,2254,8,11,8,0
11,10,2813,3,76,55,0
6,15,3921,10,30,37,0
29,13,3034,4,79,42,0
14,2,1418,5,107,59,1
19,20,4603,5,82,52,0
26,1,2988,9,136,19,1
16,2,471,1,20,44,0
21,3,1627,3,12,1,0
22,4,426,8,67,41,0
24,9,1398,6,178,24,0
7,19,4377,8,126,48,0
30,1,4497,5,140,17,1
27,11,2604,10,54,32,0
8,4,4830,6,80,50,0
19,4,1756,8,124,14,1
20,0,3511,3,74,17,0
16,3,2869,8,147,32,1
22,20,3988,2,142,33,0
27,11,4500,10,180,30,0
7,11,4767,7,150,57,0
9,15,862,2,132,53,0
13,16,3300,2,116,47,0
1,20,1721,2,59,51,0
29,9,2535,8,162,34,0
8,16,3656,9,64,28,0
24,16,2040,2,128,24,0
22,17,246,5,18,56,0
4,1,1066,10,82,14,0
3,3,2270,3,31,54,0
27,18,2436,1,84,34,0
3,10,1035,2,42,59,0
22,16,918,4,131,47,0
13,11,459,9,85,1,0
8,1,578,3,10,22,0
7,5,3508,4,71,33,0
27,8,2870,10,22,44,0
1,4,2336,0,151,54,1
27,19,4319,3,76,47,0
16,20,1318,10,13,58,0
6,8,727,9,168,18,0
7,7,979,2,123,47,0
12,19,3355,1,141,39,0
23,7,2495,6,97,12,0
9,20,3665,9,95,10,0
27,5,2728,8,51,2,0
11,2,913,0,83,2,0
10,4,1460,6,96,6,1
21,8,1465,10,90,20,0
1,6,4240,0,126,38,0
18,3,541,4,13,28,0
4,6,2277,0,157,56,0
5,4,342,2,175,59,1
9,10,1331,7,154,42,0
27,14,4062,3,118,3,0
17,1,1718,0,151,48,1
3,12,3536,0,75,37,0
16,15,410,7,19,37,0
5,6,3640,7,98,42,0
16,7,3047,3,111,25,0
3,5,4001,3,178,23,0
20,6,1488,9,108,13,0
15,17,1924,10,35,57,0
30,19,1067,1,177,24,0
3,6,3003,1,174,3,0
20,2,51,5,93,50,1
14,4,4906,7,100,51,1
16,0,2180,6,159,38,1
29,14,36,6,96,59,0
29,2,3543,2,84,28,0
17,7,2628,1,150,26,0
28,8,1180,9,67,20,0
24,14,3708,6,136,27,0
20,9,720,3,19,1,0
23,1,3209,0,31,10,0
18,19,2433,0,32,10,0
18,4,2028,3,55,57,0
22,18,4770,4,103,54,0
14,12,4888,4,159,1,0
18,10,2908,0,51,32,0
15,0,2057,2,122,51,1
15,14,1568,5,92,32,0
6,17,3604,9,155,43,0
27,15,1732,6,176,27,0
15,8,4062,10,110,13,0
18,0,1661,0,43,17,0
4,10,1788,7,179,28,0
23,8,693,3,75,25,0
8,10,1289,8,71,52,0
15,12,2304,10,72,50,0
3,1,2020,10,178,36,1
30,13,1225,5,103,47,0
15,5,2592,0,41,2,0
13,7,1903,1,179,32,0
9,17,323,2,78,32,0
2,15,4004,1,24,6,0
24,20,453,9,30,54,0
8,11,1681,6,52,31,0
29,10,2926,0,178,59,0
30,5,3276,8,57,55,0
20,2,4687,1,79,9,0
17,13,4653,3,117,43,0
13,1,3105,7,31,57,0
1,10,4570,10,76,52,0
2,2,1874,2,30,16,0
30,17,725,8,113,25,0
15,0,901,6,138,40,1
12,0,3817,9,172,28,1
14,11,510,2,134,17,0
25,14,2792,2,155,31,0
29,4,2650,4,20,55,0
2,5,4512,4,20,23,0
18,15,1363,9,12,31,0
22,11,712,4,85,26,0
7,11,2343,8,49,4,0
29,2,2204,8,180,39,1
23,1,2019,5,10,43,0
29,6,393,10,5,59,0
25,1,2068,10,64,43,0
6,20,2333,6,136,43,0
14,6,895,9,158,58,0
8,10,1601,7,17,58,0
27,10,4408,8,67,53,0
22,13,2261,5,21,53,0
2,2,4450,7,16,15,0
17,13,1793,1,27,37,0
5,10,4931,9,115,38,0
14,3,4127,7,6,23,0
25,16,2593,10,42,5,0
24,15,1739,1,144,41,0
30,2,272,7,173,60,1
29,9,2641,1,3,43,0
20,20,3836,2,40,25,0
21,14,2440,6,20,30,0
29,7,401,10,7,55,0
21,17,2946,8,59,26,0
22,2,3682,2,139,3,1
3,6,549,4,93,52,0
5,9,1125,8,52,4,0
16,19,893,6,131,55,0
18,8,4333,1,21,47,0
26,13,2429,4,158,18,0
17,13,1409,4,11,59,0
11,10,1586,8,153,37,0
17,0,2094,1,50,11,0
16,3,4796,0,9,11,0
26,5,1545,3,45,36,0
23,4,4763,3,29,16,0
2,2,99,0,62,58,1
4,1,4200,9,15,43,0
21,2,1664,6,19,25,0
7,8,1911,1,143,1,0
2,18,2689,10,167,26,0
30,18,2180,8,35,45,0
6,16,375,6,141,30,0
17,17,3970,6,144,51,0
7,10,2382,0,67,6,0
25,11,528,8,95,27,0
5,2,3720,9,55,52,0
5,17,839,8,35,19,0
20,5,2643,1,16,38,0
16,6,280,9,129,45,0
19,0,2996,8,178,43,1
9,5,3548,1,14,19,0
5,17,4574,1,62,39,0
8,12,4824,7,135,44,0
9,18,1017,2,151,32,0
5,6,2327,2,99,48,0
10,18,614,6,29,1,0
25,8,4483,9,150,25,0
2,2,186,5,93,47,1
9,11,2331,6,6,13,0
11,19,1724,5,157,10,0
4,17,646,8,89,18,0
22,7,2633,1,2,36,0
22,8,4165,7,96,22,0
22,12,2788,10,36,6,0
2,7,3762,5,96,27,0
23,9,670,3,148,8,0
29,16,4375,5,37,24,0
6,6,3197,5,102,20,0
27,16,4350,9,180,22,0
14,17,4765,2,69,9,0
1,1,94,7,70,55,1
18,2,3680,4,150,40,1
7,18,916,10,107,56,0
1,0,3531,9,15,50,0
1,20,1885,10,98,39,0
1,20,3968,3,47,19,0
24,9,2146,1,108,55,0
4,20,2606,9,108,50,0
4,13,863,0,69,1,0
29,12,516,6,52,11,0
18,8,417,9,167,41,0
27,5,533,10,2,42,0
11,5,3060,2,45,10,0
27,18,2407,2,152,1,0
1,20,2909,2,111,27,0
28,9,337,9,92,17,0
10,2,1845,2,122,59,1
9,17,1319,1,65,44,0
23,20,4728,5,116,44,0
4,18,2545,9,149,51,0
28,4,2051,2,127,17,1
6,10,2544,0,67,39,0
30,9,2202,9,94,55,0
16,16,765,8,129,43,0
2,3,155,5,59,56,1
23,20,3832,5,115,2,0
18,17,3584,9,116,48,0
10,17,1637,8,47,23,0
24,0,4933,1,109,41,1
24,13,1868,9,18,59,0
17,7,4732,8,113,10,0
13,1,3608,2,33,53,0
24,18,639,2,143,42,0
18,14,3176,2,24,30,0
22,1,3528,0,36,35,0
13,3,4362,9,60,25,0
17,0,3924,6,162,17,1
5,18,914,9,90,60,0
11,20,2627,6,51,46,0
7,9,2799,1,168,19,0
29,0,117,5,150,18,1
10,19,1052,3,144,18,0
17,14,1398,10,104,46,0
15,3,1686,6,170,35,1
18,6,4265,6,16,10,0
23,6,4205,3,133,23,0
22,17,274,2,134,45,0
19,12,3831,6,170,22,0
30,9,2807,8,30,44,0
26,7,3130,3,160,9,0
2,9,686,5,147,32,0
26,13,4904,6,51,26,0
4,13,3496,9,156,29,0
3,19,2716,2,175,59,0
7,10,3979,4,72,42,0
24,5,617,0,128,19,0
18,20,3435,5,107,48,0
10,0,2404,4,127,29,1
7,18,2869,6,129,53,0
8,6,4906,8,150,57,0
6,17,1170,10,94,35,0
22,2,1857,3,58,12,0
26,19,4067,8,13,8,0
1,10,1501,5,167,25,0
4,4,2031,4,27,27,0
14,18,4608,1,167,47,0
17,20,3025,0,121,43,0
20,1,4576,7,140,55,1
18,3,2747,5,152,45,1
11,9,2058,6,18,6,0
29,1,4215,5,119,13,1
21,7,3964,9,15,11,0
26,0,903,6,144,38,1
14,5,1097,8,97,6,0
9,10,4861,4,74,5,0
27,9,4158,0,47,7,0
15,12,2319,0,152,55,0
12,0,3610,8,173,55,1
10,1,2943,4,19,19,0
19,2,2291,10,91,43,1
24,8,82,1,169,6,0
19,4,1390,2,31,25,0
6,9,493,0,16,9,0
20,9,1039,5,151,20,0
24,11,3791,5,78,25,0
27,17,4982,2,23,50,0
6,20,3789,2,41,8,0
8,20,1841,6,146,50,0
1,0,4964,0,164,37,1
22,2,2030,4,12,38,0
17,4,788,2,75,2,0
17,16,3485,4,179,57,0
24,7,4733,10,85,22,0
15,16,3287,3,160,56,0
7,8,419,5,71,36,0
19,5,1069,8,164,51,0
22,16,2319,1,168,4,0
25,7,1610,9,126,48,0
23,20,4997,7,70,1,0
28,6,4553,1,166,48,0
3,6,2243,3,4,33,0
30,14,1662,8,174,24,0
30,6,1307,3,63,49,0
29,7,361,6,50,5,0
22,8,3232,10,30,58,0
11,14,2441,4,16,48,0
20,1,474,1,180,57,1
30,6,2523,7,4,35,0
29,14,3176,10,26,42,0
19,17,2219,9,157,50,0
9,17,565,9,139,53,0
10,9,309,1,92,60,0
2,17,3876,2,108,50,0
1,0,365,9,152,26,1
30,6,573,6,51,49,0
16,2,4019,4,42,43,0
18,13,4898,9,167,41,0
23,11,1032,10,135,43,0
26,13,1200,2,18,26,0
17,3,3220,1,3,59,0
6,12,1914,10,20,41,0
14,15,2046,5,98,49,0
23,15,1036,9,73,52,0
25,4,265,0,74,5,0
15,19,2428,7,123,44,0
14,5,2573,4,70,18,0
24,5,2961,4,145,59,0
22,17,279,1,79,57,0
3,5,937,6,141,25,0
24,6,73,4,42,48,0
23,15,4565,7,44,41,0
19,8,1052,4,80,40,0
25,12,4198,8,67,38,0
12,11,4878,4,20,49,0
2,18,819,2,47,46,0
3,0,2051,1,24,58,0
18,7,3098,4,179,21,0
29,3,1656,9,146,24,1
1,20,4945,9,23,28,0
20,18,497,4,129,46,0
21,20,3091,5,123,4,0
29,4,1757,1,115,8,1
6,16,758,4,66,54,0
5,2,3847,0,133,49,1
1,18,537,2,18,33,0
19,0,1177,2,117,3,1
1,0,4659,2,35,49,0
27,19,4620,2,153,20,0
21,8,3551,7,106,35,0
21,4,4482,0,152,39,1
16,6,3749,5,141,43,0
12,5,493,5,149,57,0
27,16,461,0,39,47,0
29,16,4079,0,162,7,0
22,12,4407,2,147,27,0
8,11,3143,7,156,5,0
26,3,1783,5,91,49,1
16,7,1008,3,114,37,0
28,4,2075,4,139,1,1
1,4,407,9,177,22,1
4,12,1813,2,35,56,0
10,10,2161,10,84,7,0
11,7,1956,10,76,49,0
17,7,3727,5,57,8,0
25,0,3425,5,28,44,0
27,12,1404,5,66,30,0
23,4,4138,8,65,57,0
7,20,2431,9,150,28,0
12,7,3929,10,51,26,0
21,16,3093,7,91,34,0
7,12,2798,5,137,49,0
12,8,1854,1,164,32,0
15,1,1814,3,166,22,1
2,18,899,5,66,60,0
14,19,2513,8,171,20,0
13,16,1903,10,133,14,0
4,6,1676,1,81,23,0
14,2,4354,5,165,3,1
14,18,3075,9,63,19,0
16,18,3651,10,99,14,0
7,8,3085,9,51,40,0
19,9,1269,9,72,39,0
2,13,2230,6,43,37,0
10,17,2428,7,67,35,0
18,14,2848,8,65,1,0
29,0,2806,4,62,59,0
17,5,796,8,158,19,0
5,14,3377,8,90,15,0
12,5,4945,10,166,25,0
6,17,2457,6,104,1,0
22,0,3139,1,51,31,0
9,2,1908,7,107,37,1
20,16,4513,4,38,52,0
1,15,3594,10,67,43,0
22,7,4169,7,77,46,0
15,16,3959,1,100,22,0
21,7,2477,6,105,50,0
26,16,2203,4,48,20,0
6,8,26,3,140,41,0
19,11,3032,9,20,47,0
18,18,1276,5,103,43,0
6,3,488,4,72,5,0
13,20,4306,5,117,15,0
1,10,3987,8,111,56,0
23,3,3554,0,130,2,1
23,13,4284,10,120,12,0
26,13,4558,0,134,59,0
13,5,495,5,83,57,0
7,16,4098,1,128,60,0
15,1,4683,7,108,55,1
12,7,347,6,177,7,0
27,3,870,5,84,2,0
26,9,2013,3,138,8,0
1,6,1481,8,152,9,0
15,3,2052,6,157,58,1
4,15,3438,6,119,27,0
13,13,3130,4,94,28,0
23,15,1529,0,109,37,0
27,8,711,1,134,15,0
25,3,4398,7,78,19,0
5,5,4045,10,131,30,0
29,0,3754,4,24,51,0
2,6,1183,1,147,13,0
23,0,1615,4,9,45,0
26,18,1889,7,158,6,0
1,7,3403,3,96,30,0
16,2,2134,2,77,1,0
23,0,4652,4,82,42,0
6,0,1456,6,172,59,1
23,6,3316,1,86,57,0
16,20,3411,0,60,38,0
14,12,3793,10,151,25,0
29,0,2382,4,61,35,0
26,15,160,6,135,26,0
3,13,1669,7,172,13,0
15,3,888,10,75,19,0
3,11,2329,7,39,10,0
23,11,2893,9,122,45,0
29,16,4005,8,106,7,0
2,20,2425,10,98,15,0
1,14,1525,10,133,23,0
9,9,3397,0,170,36,0
9,2,599,6,92,43,1
23,19,597,9,14,31,0
7,19,2629,7,155,8,0
3,11,1205,5,16,59,0
26,0,4363,9,130,30,1
18,0,2336,3,147,34,1
11,9,2615,6,151,33,0
7,17,2548,2,169,1,0
9,14,575,1,14,16,0
1,1,1766,5,175,50,1
29,16,4085,1,63,11,0
14,7,1370,5,8,27,0
20,8,2578,9,27,22,0
6,20,2383,2,111,40,0
7,19,1205,1,40,19,0
10,10,2141,7,156,44,0
7,5,2898,3,68,6,0
26,13,1577,3,123,56,0
2,0,3420,6,61,57,0
30,6,2377,7,166,48,0
4,8,3353,8,128,40,0
21,10,3107,9,108,39,0
30,15,1270,7,152,20,0
28,18,1343,3,156,3,0
17,1,4338,1,169,55,1
1,14,4654,9,146,1,0
10,2,3346,4,49,23,0
19,3,3094,6,154,38,1
15,19,3397,1,3,3,0
10,6,4723,3,77,51,0
19,11,2441,5,166,34,0
12,3,1026,7,142,17,1
24,9,651,9,129,48,0
16,5,4072,5,92,27,0
9,13,325,5,123,53,0
15,2,2313,5,118,39,1
30,16,450,3,11,23,0
27,10,1148,2,168,38,0
28,9,924,0,4,11,0
17,20,2313,1,162,15,0
14,9,4152,1,10,26,0
27,9,3431,9,81,54,0
18,2,2088,6,71,11,0
26,14,4160,10,103,7,0
2,16,2210,5,141,47,0
4,17,4561,7,22,48,0
18,18,45,8,56,8,0
7,18,827,4,122,5,0
13,11,1956,10,92,17,0
15,4,3966,2,97,23,1
25,15,4361,3,141,2,0
23,14,2235,10,1,27,0
28,14,3335,7,38,21,0
22,5,517,2,153,7,0
26,11,3755,1,42,55,0
1,1,4126,6,85,57,0
11,19,3887,3,161,53,0
10,8,4824,7,37,38,0
25,3,469,0,98,26,1
5,4,1415,7,62,30,0
16,20,4105,4,131,12,0
11,7,2046,1,30,48,0
21,9,2687,0,82,11,0
6,6,1754,5,23,54,0
9,13,2993,8,66,17,0
13,4,2368,8,2,10,0
24,15,1241,8,155,55,0
8,14,1187,10,176,48,0
14,4,771,3,63,16,0
24,2,4788,5,5,15,0
1,9,2364,9,129,58,0
17,4,4724,5,150,15,1
24,14,3736,4,74,55,0
5,17,1553,1,109,20,0
25,7,3687,6,24,4,0
2,20,1943,0,59,32,0
25,1,3178,5,178,59,1
28,7,3571,4,23,22,0
30,7,4112,4,146,35,0
24,3,3867,7,89,14,0
9,18,4027,8,22,30,0
4,17,4454,6,44,31,0
17,20,2974,9,44,10,0
17,0,1040,7,37,6,0
21,19,2557,1,7,27,0
18,14,2532,1,24,11,0
16,17,4629,7,169,36,0
30,11,1885,5,70,10,0
8,0,599,7,71,16,0
26,6,2290,8,146,24,0
11,18,3111,8,72,21,0
21,0,2424,10,60,40,0
21,6,3907,5,180,41,0
18,1,3688,7,177,36,1
23,6,1853,1,45,49,0
29,18,4161,7,137,42,0
24,12,1948,2,116,55,0
10,4,2204,0,154,45,1
13,18,4469,6,154,23,0
17,0,262,0,30,21,0
18,0,1476,10,27,32,0
10,17,745,0,132,53,0
16,0,349,0,179,17,1
20,4,3597,3,83,51,0
5,8,1386,3,98,17,0
13,11,4729,9,70,55,0
18,8,714,10,79,21,0
17,17,3734,5,138,60,0
9,10,4428,9,118,4,0
14,0,2918,2,106,23,1
17,18,1984,9,36,25,0
29,9,1478,5,46,32,0
4,1,2152,6,104,6,1
18,6,562,10,134,14,0
27,19,3501,0,108,41,0
20,1,799,5,104,38,1
24,18,1183,9,70,42,0
24,5,562,0,89,57,0
15,9,3432,6,3,38,0
11,8,4221,9,178,41,0
12,7,641,4,42,45,0
9,10,279,9,110,16,0
13,8,870,3,167,32,0
15,19,300,0,118,16,0
27,19,1467,8,55,19,0
15,8,639,6,139,37,0
28,7,484,1,114,43,0
5,14,4642,3,30,21,0
23,1,4090,3,108,15,1
19,0,4790,7,81,26,0
26,8,1770,1,157,30,0
20,8,3092,10,17,40,0
26,12,4718,4,33,15,0
25,7,3984,9,102,43,0
26,20,3408,7,21,13,0
26,4,2333,5,111,27,1
14,2,3571,3,10,23,0
28,20,2402,4,103,34,0
17,3,3854,1,39,59,0
18,16,2425,4,78,34,0
21,15,3814,2,175,23,0
3,15,4836,2,86,58,0
2,19,1634,6,52,44,0
1,2,1518,2,41,58,0
10,5,4120,3,175,20,0
19,0,4863,6,87,54,0
17,20,13,2,88,9,0
12,15,3457,9,171,58,0
1,14,2590,9,37,59,0
12,6,3801,1,123,20,0
17,1,1170,9,64,47,0
24,9,843,6,153,39,0
3,14,2008,4,119,57,0
11,5,1212,0,150,14,0
17,1,2185,9,171,49,1
23,16,1391,7,124,26,0
26,0,4183,2,36,27,0
3,0,2798,10,46,34,0
8,3,2831,6,22,29,0
20,19,4187,5,35,32,0
4,15,351,9,113,41,1
21,7,1371,5,175,45,0
22,0,4201,7,33,5,0
7,18,4626,3,141,4,0
14,10,1005,3,56,23,0
14,16,366,2,67,21,0
4,9,195,0,13,33,1
16,11,1703,9,50,41,0
24,8,2600,2,28,24,0
29,6,1352,0,104,16,0
22,11,1701,5,98,32,0
30,14,1092,7,96,19,0
1,7,2067,2,87,26,0
17,16,2914,3,88,3,0
25,4,3205,4,152,35,1
10,13,4461,6,125,39,0
22,1,3427,10,81,18,0
16,15,2390,5,7,57,0
16,16,26,1,74,52,0
26,2,333,6,83,7,0
8,0,2080,7,24,32,0
29,17,940,0,137,24,0
7,17,4564,5,114,16,0
28,3,4662,10,15,53,0
6,14,1454,8,113,24,0
16,18,4046,6,122,4,0
20,18,412,4,86,45,0
16,9,3412,9,145,32,0
7,4,4562,10,19,42,0
9,18,1516,9,9,34,0
14,10,1531,8,64,19,0
11,6,3108,1,38,14,0
26,4,2454,6,136,38,1
26,19,2197,8,134,58,0
14,11,2578,1,177,13,0
7,18,2803,10,102,22,0
1,14,101,9,173,60,1
26,11,4957,5,149,31,0
25,3,4950,8,93,44,1
13,11,4772,2,34,44,0
20,17,1763,7,140,30,0
3,16,4902,4,39,23,0
20,18,97,6,96,12,0
4,15,1651,2,6,43,0
29,10,2972,7,81,14,0
26,1,2152,1,32,36,0
11,15,560,7,136,45,0
2,0,2456,1,166,8,1
14,16,1961,6,147,24,0
12,17,2300,1,9,59,0
30,12,3847,6,180,55,0
17,4,633,0,156,3,1
12,5,3767,5,62,14,0
26,0,4806,9,176,51,1
12,9,3302,6,114,50,0
1,4,3842,3,167,11,1
13,0,2621,10,19,45,0
14,10,171,10,33,55,0
24,6,2002,0,64,38,0
30,17,2092,5,26,28,0
2,20,3023,3,173,23,0
12,19,46,2,1,18,0
26,20,855,3,163,20,0
21,9,2886,5,77,33,0
28,14,3356,4,103,2,0
16,3,4064,1,96,39,1
4,15,4210,1,173,37,0
8,14,345,2,76,26,0
2,14,3107,10,33,51,0
10,11,2353,5,82,2,0
9,7,1570,0,69,3,0
23,7,4991,10,83,20,0
15,17,4174,6,159,10,0
13,5,4256,7,106,42,0
23,4,671,6,102,21,1
17,1,4862,10,114,40,1
30,11,3749,2,143,9,0
16,3,3193,5,46,2,0
28,12,1495,3,120,28,0
2,16,2419,4,48,3,0
20,15,4308,2,68,16,0
20,8,2544,4,83,4,0
27,0,13,5,85,23,0
14,14,3107,7,126,30,0
3,11,2858,5,168,38,0
23,4,36,8,121,13,1
12,17,974,9,129,6,0
8,19,3106,9,20,10,0
2,1,81,9,150,55,1
4,3,2957,9,65,17,0
14,14,2325,3,143,8,0
16,5,3907,1,61,9,0
19,11,4500,8,79,34,0
2,17,4974,10,14,17,0
12,19,2421,2,69,52,0
29,3,126,10,122,43,1
14,0,2221,6,49,50,0
6,14,2934,3,134,22,0
13,17,2847,0,169,3,0
4,13,586,7,159,41,0
22,2,781,3,116,40,1
18,14,209,10,90,29,0
12,4,1765,5,89,39,0
20,2,189,6,179,27,1
27,6,2415,7,117,39,0
22,5,3333,9,122,55,0
30,0,4758,1,177,53,1
21,18,4783,8,168,40,0
19,6,2311,9,15,52,0
8,3,2998,2,7,37,0
7,11,1612,0,54,3,0
16,19,1129,1,180,19,0
19,17,2224,7,179,34,0
6,8,1921,9,4,14,0
20,18,2911,5,1,21,0
27,3,1095,10,105,60,1
21,0,183,0,66,2,0
11,8,3542,10,163,10,0
5,14,4729,8,81,52,0
16,7,1248,6,138,42,0
7,14,3320,9,68,60,0
27,14,4844,10,102,17,0
5,17,3823,2,51,2,0
11,6,3826,6,30,27,0
15,17,4780,5,39,1,0
3,15,1983,2,138,50,0
26,1,3792,7,172,36,1
5,3,2254,0,160,33,1
23,19,1667,4,172,22,0
21,15,422,7,63,49,0
5,2,3420,2,61,35,0
9,1,4102,10,65,34,0
15,2,1392,9,169,18,1
3,4,1133,10,81,36,0
29,1,4339,5,12,57,0
6,18,4022,9,124,3,0
17,19,2253,10,2,44,0
26,1,2599,1,73,54,0
21,1,1788,8,76,16,0
8,19,1139,1,25,60,0
21,17,654,4,118,11,0
25,19,3532,2,108,10,0
11,20,1567,9,99,51,0
6,13,4511,8,22,42,0
8,14,2783,8,56,21,0
10,11,2795,6,149,25,0
24,10,1716,9,55,35,0
29,10,2611,4,40,56,0
3,6,3653,8,179,6,0
23,11,384,6,150,46,0
14,15,1622,1,156,44,0
23,4,464,9,121,8,1
14,1,4307,0,4,34,0
10,15,1485,9,26,41,0
12,14,863,9,112,46,0
6,10,733,3,113,1,0
12,5,1401,9,23,3,0
23,12,2397,7,169,52,0
14,18,271,5,58,38,0
2,9,552,1,8,27,0
9,18,560,4,116,52,0
10,4,3807,8,51,13,0
26,20,647,5,1,43,0
17,6,174,5,120,47,0
17,10,2815,6,30,50,0
3,13,630,10,17,19,0
30,20,1233,4,151,19,0
19,15,3352,2,102,6,0
1,17,60,2,122,47,1
12,20,498,4,152,53,0
7,3,674,3,86,14,0
4,0,1256,4,69,5,0
10,14,2720,8,89,43,0
13,13,4371,4,180,52,0
2,18,4178,3,71,45,0
10,4,3962,3,58,45,0
21,3,2601,0,150,36,1
22,12,890,9,59,9,0
25,17,444,3,172,23,0
4,11,1994,3,37,32,0
18,20,4462,8,162,29,0
5,14,4123,10,100,45,0
19,8,3880,3,113,28,0
2,3,2632,6,168,40,1
12,4,1802,0,20,52,0
17,8,2808,6,17,11,0
10,12,3522,1,180,19,0
2,9,1503,10,4,1,0
6,15,2689,7,50,9,0
8,12,1635,0,82,57,0
29,3,2429,9,50,2,0
19,20,3027,2,16,4,0
11,12,1857,7,72,29,0
25,20,3256,9,61,4,0
12,7,1548,7,44,60,0
9,12,1326,10,146,1,0
2,14,1729,4,50,28,0
8,19,1960,4,80,18,0
26,19,233,7,30,46,0
11,12,2036,9,49,13,0
28,4,1557,4,98,40,1
21,5,3788,8,149,6,0
4,4,3733,0,150,49,1
10,12,1533,4,175,55,0
21,4,2713,2,25,43,0
